"lat","lon","time","avg","max","min","n"
25,-81.5,2015-02-25,NA,-Inf,Inf,24
25,-81.5,2015-02-26,NA,-Inf,Inf,24
25,-81.5,2015-02-27,NA,-Inf,Inf,24
25,-81.5,2015-02-28,NA,-Inf,Inf,24
25,-81.4,2015-02-01,NA,-Inf,Inf,24
25,-81.4,2015-02-02,NA,-Inf,Inf,24
25,-81.4,2015-02-03,NA,-Inf,Inf,24
25,-81.4,2015-02-04,NA,-Inf,Inf,24
25,-81.4,2015-02-05,NA,-Inf,Inf,24
25,-81.4,2015-02-06,NA,-Inf,Inf,24
25,-81.4,2015-02-07,NA,-Inf,Inf,24
25,-81.4,2015-02-08,NA,-Inf,Inf,24
25,-81.4,2015-02-09,NA,-Inf,Inf,24
25,-81.4,2015-02-10,NA,-Inf,Inf,24
25,-81.4,2015-02-11,NA,-Inf,Inf,24
25,-81.4,2015-02-12,NA,-Inf,Inf,24
25,-81.4,2015-02-13,NA,-Inf,Inf,24
25,-81.4,2015-02-14,NA,-Inf,Inf,24
25,-81.4,2015-02-15,NA,-Inf,Inf,24
25,-81.4,2015-02-16,NA,-Inf,Inf,24
25,-81.4,2015-02-17,NA,-Inf,Inf,24
25,-81.4,2015-02-18,NA,-Inf,Inf,24
25,-81.4,2015-02-19,NA,-Inf,Inf,24
25,-81.4,2015-02-20,NA,-Inf,Inf,24
25,-81.4,2015-02-21,NA,-Inf,Inf,24
25,-81.4,2015-02-22,NA,-Inf,Inf,24
25,-81.4,2015-02-23,NA,-Inf,Inf,24
25,-81.4,2015-02-24,NA,-Inf,Inf,24
25,-81.4,2015-02-25,NA,-Inf,Inf,24
25,-81.4,2015-02-26,NA,-Inf,Inf,24
25,-81.4,2015-02-27,NA,-Inf,Inf,24
25,-81.4,2015-02-28,NA,-Inf,Inf,24
25,-81.3,2015-02-01,NA,-Inf,Inf,24
25,-81.3,2015-02-02,NA,-Inf,Inf,24
25,-81.3,2015-02-03,NA,-Inf,Inf,24
25,-81.3,2015-02-04,NA,-Inf,Inf,24
25,-81.3,2015-02-05,NA,-Inf,Inf,24
25,-81.3,2015-02-06,NA,-Inf,Inf,24
25,-81.3,2015-02-07,NA,-Inf,Inf,24
25,-81.3,2015-02-08,NA,-Inf,Inf,24
25,-81.3,2015-02-09,NA,-Inf,Inf,24
25,-81.3,2015-02-10,NA,-Inf,Inf,24
25,-81.3,2015-02-11,NA,-Inf,Inf,24
25,-81.3,2015-02-12,NA,-Inf,Inf,24
25,-81.3,2015-02-13,NA,-Inf,Inf,24
25,-81.3,2015-02-14,NA,-Inf,Inf,24
25,-81.3,2015-02-15,NA,-Inf,Inf,24
25,-81.3,2015-02-16,NA,-Inf,Inf,24
25,-81.3,2015-02-17,NA,-Inf,Inf,24
25,-81.3,2015-02-18,NA,-Inf,Inf,24
25,-81.3,2015-02-19,NA,-Inf,Inf,24
25,-81.3,2015-02-20,NA,-Inf,Inf,24
25,-81.3,2015-02-21,NA,-Inf,Inf,24
25,-81.3,2015-02-22,NA,-Inf,Inf,24
25,-81.3,2015-02-23,NA,-Inf,Inf,24
25,-81.3,2015-02-24,NA,-Inf,Inf,24
25,-81.3,2015-02-25,NA,-Inf,Inf,24
25,-81.3,2015-02-26,NA,-Inf,Inf,24
25,-81.3,2015-02-27,NA,-Inf,Inf,24
25,-81.3,2015-02-28,NA,-Inf,Inf,24
25,-81.2,2015-02-01,NA,-Inf,Inf,24
25,-81.2,2015-02-02,NA,-Inf,Inf,24
25,-81.2,2015-02-03,NA,-Inf,Inf,24
25,-81.2,2015-02-04,NA,-Inf,Inf,24
25,-81.2,2015-02-05,NA,-Inf,Inf,24
25,-81.2,2015-02-06,NA,-Inf,Inf,24
25,-81.2,2015-02-07,NA,-Inf,Inf,24
25,-81.2,2015-02-08,NA,-Inf,Inf,24
25,-81.2,2015-02-09,NA,-Inf,Inf,24
25,-81.2,2015-02-10,NA,-Inf,Inf,24
25,-81.2,2015-02-11,NA,-Inf,Inf,24
25,-81.2,2015-02-12,NA,-Inf,Inf,24
25,-81.2,2015-02-13,NA,-Inf,Inf,24
25,-81.2,2015-02-14,NA,-Inf,Inf,24
25,-81.2,2015-02-15,NA,-Inf,Inf,24
25,-81.2,2015-02-16,NA,-Inf,Inf,24
25,-81.2,2015-02-17,NA,-Inf,Inf,24
25,-81.2,2015-02-18,NA,-Inf,Inf,24
25,-81.2,2015-02-19,NA,-Inf,Inf,24
25,-81.2,2015-02-20,NA,-Inf,Inf,24
25,-81.2,2015-02-21,NA,-Inf,Inf,24
25,-81.2,2015-02-22,NA,-Inf,Inf,24
25,-81.2,2015-02-23,NA,-Inf,Inf,24
25,-81.2,2015-02-24,NA,-Inf,Inf,24
25,-81.2,2015-02-25,NA,-Inf,Inf,24
25,-81.2,2015-02-26,NA,-Inf,Inf,24
25,-81.2,2015-02-27,NA,-Inf,Inf,24
25,-81.2,2015-02-28,NA,-Inf,Inf,24
25,-81.1,2015-02-01,NA,-Inf,Inf,24
25,-81.1,2015-02-02,NA,-Inf,Inf,24
25,-81.1,2015-02-03,NA,-Inf,Inf,24
25,-81.1,2015-02-04,NA,-Inf,Inf,24
25,-81.1,2015-02-05,NA,-Inf,Inf,24
25,-81.1,2015-02-06,NA,-Inf,Inf,24
25,-81.1,2015-02-07,NA,-Inf,Inf,24
25,-81.1,2015-02-08,NA,-Inf,Inf,24
25,-81.1,2015-02-09,NA,-Inf,Inf,24
25,-81.1,2015-02-10,NA,-Inf,Inf,24
25,-81.1,2015-02-11,NA,-Inf,Inf,24
25,-81.1,2015-02-12,NA,-Inf,Inf,24
25,-81.1,2015-02-13,NA,-Inf,Inf,24
25,-81.1,2015-02-14,NA,-Inf,Inf,24
25,-81.1,2015-02-15,NA,-Inf,Inf,24
25,-81.1,2015-02-16,NA,-Inf,Inf,24
25,-81.1,2015-02-17,NA,-Inf,Inf,24
25,-81.1,2015-02-18,NA,-Inf,Inf,24
25,-81.1,2015-02-19,NA,-Inf,Inf,24
25,-81.1,2015-02-20,NA,-Inf,Inf,24
25,-81.1,2015-02-21,NA,-Inf,Inf,24
25,-81.1,2015-02-22,NA,-Inf,Inf,24
25,-81.1,2015-02-23,NA,-Inf,Inf,24
25,-81.1,2015-02-24,NA,-Inf,Inf,24
25,-81.1,2015-02-25,NA,-Inf,Inf,24
25,-81.1,2015-02-26,NA,-Inf,Inf,24
25,-81.1,2015-02-27,NA,-Inf,Inf,24
25,-81.1,2015-02-28,NA,-Inf,Inf,24
25,-81,2015-02-01,NA,-Inf,Inf,24
25,-81,2015-02-02,NA,-Inf,Inf,24
25,-81,2015-02-03,NA,-Inf,Inf,24
25,-81,2015-02-04,NA,-Inf,Inf,24
25,-81,2015-02-05,NA,-Inf,Inf,24
25,-81,2015-02-06,NA,-Inf,Inf,24
25,-81,2015-02-07,NA,-Inf,Inf,24
25,-81,2015-02-08,NA,-Inf,Inf,24
25,-81,2015-02-09,NA,-Inf,Inf,24
25,-81,2015-02-10,NA,-Inf,Inf,24
25,-81,2015-02-11,NA,-Inf,Inf,24
25,-81,2015-02-12,NA,-Inf,Inf,24
25,-81,2015-02-13,NA,-Inf,Inf,24
25,-81,2015-02-14,NA,-Inf,Inf,24
25,-81,2015-02-15,NA,-Inf,Inf,24
25,-81,2015-02-16,NA,-Inf,Inf,24
25,-81,2015-02-17,NA,-Inf,Inf,24
25,-81,2015-02-18,NA,-Inf,Inf,24
25,-81,2015-02-19,NA,-Inf,Inf,24
25,-81,2015-02-20,NA,-Inf,Inf,24
25,-81,2015-02-21,NA,-Inf,Inf,24
25,-81,2015-02-22,NA,-Inf,Inf,24
25,-81,2015-02-23,NA,-Inf,Inf,24
25,-81,2015-02-24,NA,-Inf,Inf,24
25,-81,2015-02-25,NA,-Inf,Inf,24
25,-81,2015-02-26,NA,-Inf,Inf,24
25,-81,2015-02-27,NA,-Inf,Inf,24
25,-81,2015-02-28,NA,-Inf,Inf,24
25,-80.9,2015-02-01,NA,-Inf,Inf,24
25,-80.9,2015-02-02,NA,-Inf,Inf,24
25,-80.9,2015-02-03,NA,-Inf,Inf,24
25,-80.9,2015-02-04,NA,-Inf,Inf,24
25,-80.9,2015-02-05,NA,-Inf,Inf,24
25,-80.9,2015-02-06,NA,-Inf,Inf,24
25,-80.9,2015-02-07,NA,-Inf,Inf,24
25,-80.9,2015-02-08,NA,-Inf,Inf,24
25,-80.9,2015-02-09,NA,-Inf,Inf,24
25,-80.9,2015-02-10,NA,-Inf,Inf,24
25,-80.9,2015-02-11,NA,-Inf,Inf,24
25,-80.9,2015-02-12,NA,-Inf,Inf,24
25,-80.9,2015-02-13,NA,-Inf,Inf,24
25,-80.9,2015-02-14,NA,-Inf,Inf,24
25,-80.9,2015-02-15,NA,-Inf,Inf,24
25,-80.9,2015-02-16,NA,-Inf,Inf,24
25,-80.9,2015-02-17,NA,-Inf,Inf,24
25,-80.9,2015-02-18,NA,-Inf,Inf,24
25,-80.9,2015-02-19,NA,-Inf,Inf,24
25,-80.9,2015-02-20,NA,-Inf,Inf,24
25,-80.9,2015-02-21,NA,-Inf,Inf,24
25,-80.9,2015-02-22,NA,-Inf,Inf,24
25,-80.9,2015-02-23,NA,-Inf,Inf,24
25,-80.9,2015-02-24,NA,-Inf,Inf,24
25,-80.9,2015-02-25,NA,-Inf,Inf,24
25,-80.9,2015-02-26,NA,-Inf,Inf,24
25,-80.9,2015-02-27,NA,-Inf,Inf,24
25,-80.9,2015-02-28,NA,-Inf,Inf,24
25,-80.8,2015-02-01,NA,-Inf,Inf,24
25,-80.8,2015-02-02,NA,-Inf,Inf,24
25,-80.8,2015-02-03,NA,-Inf,Inf,24
25,-80.8,2015-02-04,NA,-Inf,Inf,24
25,-80.8,2015-02-05,NA,-Inf,Inf,24
25,-80.8,2015-02-06,NA,-Inf,Inf,24
25,-80.8,2015-02-07,NA,-Inf,Inf,24
25,-80.8,2015-02-08,NA,-Inf,Inf,24
25,-80.8,2015-02-09,NA,-Inf,Inf,24
25,-80.8,2015-02-10,NA,-Inf,Inf,24
25,-80.8,2015-02-11,NA,-Inf,Inf,24
25,-80.8,2015-02-12,NA,-Inf,Inf,24
25,-80.8,2015-02-13,NA,-Inf,Inf,24
25,-80.8,2015-02-14,NA,-Inf,Inf,24
25,-80.8,2015-02-15,NA,-Inf,Inf,24
25,-80.8,2015-02-16,NA,-Inf,Inf,24
25,-80.8,2015-02-17,NA,-Inf,Inf,24
25,-80.8,2015-02-18,NA,-Inf,Inf,24
25,-80.8,2015-02-19,NA,-Inf,Inf,24
25,-80.8,2015-02-20,NA,-Inf,Inf,24
25,-80.8,2015-02-21,NA,-Inf,Inf,24
25,-80.8,2015-02-22,NA,-Inf,Inf,24
25,-80.8,2015-02-23,NA,-Inf,Inf,24
25,-80.8,2015-02-24,NA,-Inf,Inf,24
25,-80.8,2015-02-25,NA,-Inf,Inf,24
25,-80.8,2015-02-26,NA,-Inf,Inf,24
25,-80.8,2015-02-27,NA,-Inf,Inf,24
25,-80.8,2015-02-28,NA,-Inf,Inf,24
25,-80.7,2015-02-01,NA,-Inf,Inf,24
25,-80.7,2015-02-02,NA,-Inf,Inf,24
25,-80.7,2015-02-03,NA,-Inf,Inf,24
25,-80.7,2015-02-04,NA,-Inf,Inf,24
25,-80.7,2015-02-05,NA,-Inf,Inf,24
25,-80.7,2015-02-06,NA,-Inf,Inf,24
25,-80.7,2015-02-07,NA,-Inf,Inf,24
25,-80.7,2015-02-08,NA,-Inf,Inf,24
25,-80.7,2015-02-09,NA,-Inf,Inf,24
25,-80.7,2015-02-10,NA,-Inf,Inf,24
25,-80.7,2015-02-11,NA,-Inf,Inf,24
25,-80.7,2015-02-12,NA,-Inf,Inf,24
25,-80.7,2015-02-13,NA,-Inf,Inf,24
25,-80.7,2015-02-14,NA,-Inf,Inf,24
25,-80.7,2015-02-15,NA,-Inf,Inf,24
25,-80.7,2015-02-16,NA,-Inf,Inf,24
25,-80.7,2015-02-17,NA,-Inf,Inf,24
25,-80.7,2015-02-18,NA,-Inf,Inf,24
25,-80.7,2015-02-19,NA,-Inf,Inf,24
25,-80.7,2015-02-20,NA,-Inf,Inf,24
25,-80.7,2015-02-21,NA,-Inf,Inf,24
25,-80.7,2015-02-22,NA,-Inf,Inf,24
25,-80.7,2015-02-23,NA,-Inf,Inf,24
25,-80.7,2015-02-24,NA,-Inf,Inf,24
25,-80.7,2015-02-25,NA,-Inf,Inf,24
25,-80.7,2015-02-26,NA,-Inf,Inf,24
25,-80.7,2015-02-27,NA,-Inf,Inf,24
25,-80.7,2015-02-28,NA,-Inf,Inf,24
25,-80.6,2015-02-01,NA,-Inf,Inf,24
25,-80.6,2015-02-02,NA,-Inf,Inf,24
25,-80.6,2015-02-03,NA,-Inf,Inf,24
25,-80.6,2015-02-04,NA,-Inf,Inf,24
25,-80.6,2015-02-05,NA,-Inf,Inf,24
25,-80.6,2015-02-06,NA,-Inf,Inf,24
25,-80.6,2015-02-07,NA,-Inf,Inf,24
25,-80.6,2015-02-08,NA,-Inf,Inf,24
25,-80.6,2015-02-09,NA,-Inf,Inf,24
25,-80.6,2015-02-10,NA,-Inf,Inf,24
25,-80.6,2015-02-11,NA,-Inf,Inf,24
25,-80.6,2015-02-12,NA,-Inf,Inf,24
25,-80.6,2015-02-13,NA,-Inf,Inf,24
25,-80.6,2015-02-14,NA,-Inf,Inf,24
25,-80.6,2015-02-15,NA,-Inf,Inf,24
25,-80.6,2015-02-16,NA,-Inf,Inf,24
25,-80.6,2015-02-17,NA,-Inf,Inf,24
25,-80.6,2015-02-18,NA,-Inf,Inf,24
25,-80.6,2015-02-19,NA,-Inf,Inf,24
25,-80.6,2015-02-20,NA,-Inf,Inf,24
25,-80.6,2015-02-21,NA,-Inf,Inf,24
25,-80.6,2015-02-22,NA,-Inf,Inf,24
25,-80.6,2015-02-23,NA,-Inf,Inf,24
25,-80.6,2015-02-24,NA,-Inf,Inf,24
25,-80.6,2015-02-25,NA,-Inf,Inf,24
25,-80.6,2015-02-26,NA,-Inf,Inf,24
25,-80.6,2015-02-27,NA,-Inf,Inf,24
25,-80.6,2015-02-28,NA,-Inf,Inf,24
25,-80.5,2015-02-01,NA,-Inf,Inf,24
25,-80.5,2015-02-02,NA,-Inf,Inf,24
25,-80.5,2015-02-03,NA,-Inf,Inf,24
25,-80.5,2015-02-04,NA,-Inf,Inf,24
25,-80.5,2015-02-05,NA,-Inf,Inf,24
25,-80.5,2015-02-06,NA,-Inf,Inf,24
25,-80.5,2015-02-07,NA,-Inf,Inf,24
25,-80.5,2015-02-08,NA,-Inf,Inf,24
25,-80.5,2015-02-09,NA,-Inf,Inf,24
25,-80.5,2015-02-10,NA,-Inf,Inf,24
25,-80.5,2015-02-11,NA,-Inf,Inf,24
25,-80.5,2015-02-12,NA,-Inf,Inf,24
25,-80.5,2015-02-13,NA,-Inf,Inf,24
25,-80.5,2015-02-14,NA,-Inf,Inf,24
25,-80.5,2015-02-15,NA,-Inf,Inf,24
25,-80.5,2015-02-16,NA,-Inf,Inf,24
25,-80.5,2015-02-17,NA,-Inf,Inf,24
25,-80.5,2015-02-18,NA,-Inf,Inf,24
25,-80.5,2015-02-19,NA,-Inf,Inf,24
25,-80.5,2015-02-20,NA,-Inf,Inf,24
25,-80.5,2015-02-21,NA,-Inf,Inf,24
25,-80.5,2015-02-22,NA,-Inf,Inf,24
25,-80.5,2015-02-23,NA,-Inf,Inf,24
25,-80.5,2015-02-24,NA,-Inf,Inf,24
25,-80.5,2015-02-25,NA,-Inf,Inf,24
25,-80.5,2015-02-26,NA,-Inf,Inf,24
25,-80.5,2015-02-27,NA,-Inf,Inf,24
25,-80.5,2015-02-28,NA,-Inf,Inf,24
25,-80.4,2015-02-01,NA,-Inf,Inf,24
25,-80.4,2015-02-02,NA,-Inf,Inf,24
25,-80.4,2015-02-03,NA,-Inf,Inf,24
25,-80.4,2015-02-04,NA,-Inf,Inf,24
25,-80.4,2015-02-05,NA,-Inf,Inf,24
25,-80.4,2015-02-06,NA,-Inf,Inf,24
25,-80.4,2015-02-07,NA,-Inf,Inf,24
25,-80.4,2015-02-08,NA,-Inf,Inf,24
25,-80.4,2015-02-09,NA,-Inf,Inf,24
25,-80.4,2015-02-10,NA,-Inf,Inf,24
25,-80.4,2015-02-11,NA,-Inf,Inf,24
25,-80.4,2015-02-12,NA,-Inf,Inf,24
25,-80.4,2015-02-13,NA,-Inf,Inf,24
25,-80.4,2015-02-14,NA,-Inf,Inf,24
25,-80.4,2015-02-15,NA,-Inf,Inf,24
25,-80.4,2015-02-16,NA,-Inf,Inf,24
25,-80.4,2015-02-17,NA,-Inf,Inf,24
25,-80.4,2015-02-18,NA,-Inf,Inf,24
25,-80.4,2015-02-19,NA,-Inf,Inf,24
25,-80.4,2015-02-20,NA,-Inf,Inf,24
25,-80.4,2015-02-21,NA,-Inf,Inf,24
25,-80.4,2015-02-22,NA,-Inf,Inf,24
25,-80.4,2015-02-23,NA,-Inf,Inf,24
25,-80.4,2015-02-24,NA,-Inf,Inf,24
25,-80.4,2015-02-25,NA,-Inf,Inf,24
25,-80.4,2015-02-26,NA,-Inf,Inf,24
25,-80.4,2015-02-27,NA,-Inf,Inf,24
25,-80.4,2015-02-28,NA,-Inf,Inf,24
25,-80.3,2015-02-01,NA,-Inf,Inf,24
25,-80.3,2015-02-02,NA,-Inf,Inf,24
25,-80.3,2015-02-03,NA,-Inf,Inf,24
25,-80.3,2015-02-04,NA,-Inf,Inf,24
25,-80.3,2015-02-05,NA,-Inf,Inf,24
25,-80.3,2015-02-06,NA,-Inf,Inf,24
25,-80.3,2015-02-07,NA,-Inf,Inf,24
25,-80.3,2015-02-08,NA,-Inf,Inf,24
25,-80.3,2015-02-09,NA,-Inf,Inf,24
25,-80.3,2015-02-10,NA,-Inf,Inf,24
25,-80.3,2015-02-11,NA,-Inf,Inf,24
25,-80.3,2015-02-12,NA,-Inf,Inf,24
25,-80.3,2015-02-13,NA,-Inf,Inf,24
25,-80.3,2015-02-14,NA,-Inf,Inf,24
25,-80.3,2015-02-15,NA,-Inf,Inf,24
25,-80.3,2015-02-16,NA,-Inf,Inf,24
25,-80.3,2015-02-17,NA,-Inf,Inf,24
25,-80.3,2015-02-18,NA,-Inf,Inf,24
25,-80.3,2015-02-19,NA,-Inf,Inf,24
25,-80.3,2015-02-20,NA,-Inf,Inf,24
25,-80.3,2015-02-21,NA,-Inf,Inf,24
25,-80.3,2015-02-22,NA,-Inf,Inf,24
25,-80.3,2015-02-23,NA,-Inf,Inf,24
25,-80.3,2015-02-24,NA,-Inf,Inf,24
25,-80.3,2015-02-25,NA,-Inf,Inf,24
25,-80.3,2015-02-26,NA,-Inf,Inf,24
